lig_node,rxn_node,common_neighbor,jaccard_coefficient,preferential_attachment
304,2-vinylfuran-ethylene,5,0.7142857142857143,6
163,CO2-ethylene,3,0.09375,135
454,R-Br-R-SiOMe3,0,0.0,1
098,CH2CH(CH2)4Br-ethylene,5,1.0,4
364,ethyl vinyl ether-ethylene,4,1.0,4
102,none-propylene,11,0.7333333333333333,26
126,CH2CH(CH2)8COOH-ethylene,9,1.0,8
273,NB-CH2OH-ethylene,4,1.0,3
077,acrylonitrile-ethylene,13,1.0,12
269,ethylene-vinyl trimethoxysilane,12,0.9230769230769231,40
393,methyl acrylate-norbonene,6,1.0,5
433,1-hexene-ethylene,0,0.0,3
268,ethylene-tert-butyl-10-undecenoate,2,0.6666666666666666,2
426,ethylene-none,0,0.0,311
466,4-penten-1-ol-ethylene,0,0.0,1
151,norbonene-styrene,0,0.0,3
077,5-hexenyl acetate-ethylene,3,1.0,2
307,ethylene-vinyl chloride,7,0.6363636363636364,30
143,CH2CH(CH2)8COOH-ethylene,8,0.8888888888888888,8
120,allyl acetate-norbonene,0,0.0,3
337,allyl cyanide-propylene,0,0.0,4
460,ethylene-isobornyl acrylate,0,0.0,1
225,ethylene-methyl vinyl ketone,2,1.0,1
304,PhI-norbonene,0,0.0,3
369,4-penten-1-ol-ethylene,2,0.3333333333333333,5
249,C-H-R-Br,0,0.0,1
458,CH2CH(CH2)9OH-ethylene,2,0.16666666666666666,11
002,methyl acrylate-norbonene,0,0.0,5
031,allyl acetate-propylene,3,0.6,6
396,ethylene-methyl 10-undecenoate,22,1.0,21
398,allyl methyl ether-ethylene,2,1.0,1
168,butyl acrylate-ethylene,12,0.8571428571428571,24
042,allyl ethyl ether-ethylene,0,0.0,3
448,allyl butyl ether-ethylene,4,1.0,3
042,N-isopropylacrylamide-ethylene,0,0.0,2
098,NB-COOH-ethylene,4,1.0,3
249,CH2CH(CH2)4OAc-ethylene,2,1.0,1
435,allyl acetate-ethylene,0,0.0,23
018,CH2CH(CH2)4OH-norbonene,0,0.0,3
110,CH2CH(CH2)4Br-ethylene,5,1.0,4
181,R-Br-R-SiOMe3,0,0.0,1
235,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",2,1.0,1
175,allyl acetate-ethylene,23,0.9583333333333334,23
245,ethylene-isobornyl acrylate,2,0.4,4
306,CH2CH(CH2)9Cl-norbonene,0,0.0,3
417,allyl acetate-norbonene,0,0.0,3
184,ethylene-ethylene glycol monoacrylate,4,1.0,3
204,ethylene-vinyl trimethoxysilane,9,1.0,8
166,CH2CH(CH2)4Br-norbonene,0,0.0,6
442,allyl butyl ether-ethylene,4,0.5714285714285714,12
348,butyl acrylate-ethylene,14,1.0,24
155,allyl pivalate-ethylene,2,1.0,1
353,R-Br-R-SiOMe3,0,0.0,1
352,CH2CH(CH2)8CO2Me-ethylene,4,1.0,3
305,allyl chloride-ethylene,13,0.7647058823529411,70
089,DMAA-ethylene,6,0.6,24
100,allyl methyl ether-ethylene,6,0.8571428571428571,6
140,butyl vinyl ether-ethylene,20,0.9523809523809523,20
259,FOA-ethylene,2,0.5,4
457,1-hexene-ethylene,2,0.5,3
027,ethylene-none,3,0.009615384615384616,311
094,1-butene-none,2,0.6666666666666666,2
342,methyl acrylate-propylene,5,0.8333333333333334,9
347,ethylene-styrene,3,1.0,2
341,allyl cyanide-propylene,0,0.0,4
114,allyl acetate-propylene,3,0.75,3
460,allyl acetate-norbonene,0,0.0,3
324,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",2,1.0,1
256,ethylene-methyl 10-undecenoate,22,0.9166666666666666,63
284,CO2-ethylene,3,0.10714285714285714,27
123,none-norbonene,6,0.5,20
190,allyl butyl ether-ethylene,0,0.0,3
005,ethylene-isobornyl acrylate,0,0.0,1
111,CH2CH(CH2)9Cl-ethylene,3,1.0,2
397,CH2CH(CH2)4Br-ethylene,5,1.0,4
398,dodecyl acrylate-ethylene,2,1.0,1
291,diallyl ether-ethylene,3,1.0,2
426,R-Br-R-SiOMe3,0,0.0,1
354,5-norbornene-2-yl acetate-ethylene,8,1.0,7
159,allyl acetate-propylene,3,0.75,3
071,CH2CH(CH2)8COOH-ethylene,0,0.0,16
163,allyl pivalate-propylene,3,0.42857142857142855,10
260,CO2-ethylene,3,0.09090909090909091,162
443,CH2CH(CH2)4OH-norbonene,0,0.0,9
013,CH2CH(CH2)9Br-ethylene,0,0.0,4
376,allyl ethyl ether-ethylene,0,0.0,3
059,R-BOH2-R-OH,0,0.0,4
054,R-BOH2-R-OH,0,0.0,4
118,allyl chloride-ethylene,11,1.0,10
195,allyl chloride-propylene,0,0.0,1
411,R-Br-R-SiOMe3,0,0.0,4
398,ethylene-n-butyl vinyl ether,3,1.0,2
167,CO2-ethylene,3,0.10344827586206896,54
239,CH2CH(CH2)4OH-norbonene,0,0.0,3
104,R-BOH2-R-OH,0,0.0,4
213,2-vinylfuran-ethylene,5,0.7142857142857143,6
294,methyl 10-undecenoate-norbonene,0,0.0,18
245,allyl acetate-norbonene,0,0.0,12
398,NB-CH2OH-ethylene,4,1.0,3
147,R-Br-R-SH,0,0.0,4
349,allyl trimethoxysilane-ethylene,4,0.5714285714285714,6
178,ethylene-methyl vinyl ketone,2,1.0,1
260,CH2CH(CH2)9Br-ethylene,3,0.375,12
383,ethylene-isobornyl acrylate,2,1.0,1
402,6FA-ethylene,7,1.0,12
445,ethylene-methyl methacrylate,6,1.0,5
362,allyl ethyl ether-ethylene,5,0.625,15
303,CH2CH(CH2)8COOH-ethylene,9,1.0,8
300,ethylene-vinyl trimethoxysilane,9,1.0,8
262,CH2CH(CH2)4Br-norbonene,0,0.0,3
468,methyl 10-undecenoate-norbonene,0,0.0,3
118,CH2CH(CH2)4Br-norbonene,0,0.0,3
293,CH2CH(CH2)4OAc-ethylene,2,1.0,1
135,ethylene-vinyl acetate,13,0.8125,55
342,CH2CH(CH2)9OH-norbonene,0,0.0,9
405,butyl acrylate-ethylene,12,0.9230769230769231,12
397,NB-COOH-ethylene,4,1.0,3
055,allyl butyl ether-ethylene,0,0.0,3
251,5-norbornene-2-yl acetate-ethylene,9,0.9,21
103,C-H-R-Br,0,0.0,2
233,butyl vinyl ether-ethylene,21,1.0,20
448,CH2CH(CH2)8CO2Me-ethylene,4,1.0,3
100,NB-CH2OH-ethylene,5,0.5555555555555556,18
257,ethylene-tert-butyl vinyl ether,2,0.2857142857142857,6
110,acrylonitrile-ethylene,13,1.0,12
213,PhI-norbonene,0,0.0,3
422,allyl methyl ether-ethylene,0,0.0,2
202,NB-OCOMe-ethylene,2,1.0,1
157,CH2CH(CH2)9Cl-ethylene,3,1.0,2
005,allyl acetate-norbonene,0,0.0,3
169,CH2CH(CH2)8CO2Me-ethylene,4,1.0,3
282,allyl methyl ether-ethylene,3,0.75,3
027,R-Br-R-SiOMe3,0,0.0,1
146,acrylic acid-ethylene,18,1.0,17
110,5-hexenyl acetate-ethylene,3,1.0,2
336,allyl ethyl ether-ethylene,5,1.0,6
275,allyl cyanide-ethylene,3,1.0,2
226,CH2CH(CH2)9Cl-norbonene,0,0.0,3
263,CH2CH(CH2)4Br-ethylene,5,1.0,4
253,NB-OCOMe-ethylene,2,0.6666666666666666,2
274,allyl pivalate-ethylene,2,1.0,1
007,R-BOH2-R-OH,0,0.0,4
108,ethylene-vinyl acetate,12,1.0,11
246,R-BOH2-R-OH,0,0.0,8
383,allyl acetate-norbonene,0,0.0,3
450,allyl chloride-propylene,0,0.0,1
227,ethylene-vinyl triethoxysilane,2,1.0,1
222,Aryl halide-Phenylboronic acid,0,0.0,5
207,CH2CH(CH2)9Cl-norbonene,0,0.0,3
243,allyl acetate-propylene,3,0.6,6
284,allyl pivalate-propylene,3,1.0,2
244,ethylene-methyl vinyl ketone,3,0.75,3
189,CH2CH(CH2)4Br-norbonene,0,0.0,12
086,allyl acetate-ethylene,25,0.9615384615384616,69
047,CO2-ethylene,2,0.07142857142857142,27
082,butyl vinyl ether-ethylene,23,0.9583333333333334,80
416,diallyl ether-ethylene,0,0.0,2
438,CO2-ethylene,2,0.07142857142857142,27
422,dodecyl acrylate-ethylene,2,0.6666666666666666,2
008,CH2CH(CH2)9Br-ethylene,0,0.0,2
430,acrylic acid-ethylene,18,1.0,17
406,R-BOH2-R-Cl,0,0.0,1
439,NB-OCOMe-ethylene,2,0.6666666666666666,2
217,allyl methyl ether-ethylene,2,1.0,1
282,dodecyl acrylate-ethylene,3,0.75,3
128,ethylene-methyl 10-undecenoate,22,1.0,21
253,R-Br-R-SH,0,0.0,8
420,methyl 10-undecenoate-norbonene,0,0.0,6
440,allyl chloride-ethylene,12,1.0,20
151,ethylene-vinyl chloride,5,0.8333333333333334,5
466,CH2CH(CH2)4Cl-ethylene,0,0.0,12
466,N-isopropylacrylamide-ethylene,2,0.6666666666666666,2
238,allyl pivalate-ethylene,2,0.6666666666666666,2
058,R-Br-R-C=C,0,0.0,4
441,allyl acetate-ethylene,25,0.9259259259259259,92
232,ethyl vinyl ether-ethylene,3,1.0,2
047,CH2CH(CH2)9Br-ethylene,0,0.0,2
167,allyl pivalate-propylene,3,0.75,4
235,C-H-R-Br,0,0.0,1
078,ethylene-methyl acrylate,102,0.918918918918919,110
438,CH2CH(CH2)9Br-ethylene,0,0.0,2
408,CO2-ethylene,3,0.08333333333333333,243
046,CH2CH(CH2)4OAc-ethylene,0,0.0,1
156,allyl chloride-ethylene,11,1.0,10
282,5-hexene-1-yl-acetate-ethylene,5,0.8333333333333334,9
109,Aryl halide-Phenylboronic acid,0,0.0,5
369,CH2CH(CH2)4Cl-ethylene,15,0.8823529411764706,60
111,norbonene-styrene,0,0.0,3
115,ethylene-ethylene glycol monoacrylate,4,1.0,3
369,N-isopropylacrylamide-ethylene,5,0.7142857142857143,10
422,ethylene-n-butyl vinyl ether,0,0.0,4
377,allyl pivalate-ethylene,0,0.0,1
422,NB-CH2OH-ethylene,0,0.0,6
263,NB-COOH-ethylene,4,1.0,3
282,ethylene-n-butyl vinyl ether,5,1.0,6
205,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",2,1.0,1
150,ethylene-tert-butyl acrylate,7,0.4117647058823529,16
381,NB-COOH-ethylene,5,1.0,6
293,ethylene-methyl methacrylate,6,1.0,5
452,CH2CH(CH2)4Cl-ethylene,13,1.0,12
457,butyl acrylate-ethylene,0,0.0,12
222,allyl chloride-propylene,0,0.0,1
439,R-Br-R-SH,0,0.0,8
408,CH2CH(CH2)9Br-ethylene,7,0.6363636363636364,18
312,allyl chloride-ethylene,5,0.4166666666666667,20
288,ethylene-methyl 10-undecenoate,22,1.0,21
418,Aryl halide-Phenylboronic acid,0,0.0,5
055,CH2CH(CH2)8CO2Me-ethylene,0,0.0,3
073,ethylene-vinyl acetate,12,1.0,11
252,allyl cyanide-propylene,0,0.0,6
292,ethylene-styrene,3,1.0,2
248,allyl trimethoxysilane-ethylene,3,0.5,5
364,ethylene-tert-butyl acrylate,9,0.5,32
395,ethylene-vinyl triethoxysilane,2,1.0,1
293,none-propylene,10,0.7142857142857143,13
206,CH2CH(CH2)8COOH-ethylene,9,1.0,8
217,dodecyl acrylate-ethylene,2,1.0,1
270,R-BOH2-R-Cl,0,0.0,5
308,allyl cyanide-propylene,0,0.0,8
147,methyl acrylate-propylene,3,0.75,3
036,ethylene-vinyl acetate,0,0.0,11
311,ethylene-vinyl trimethoxysilane,0,0.0,8
423,ethylene-vinyl acetate,0,0.0,11
385,allyl trimethoxysilane-ethylene,2,1.0,1
217,5-hexene-1-yl-acetate-ethylene,4,1.0,3
262,CH2CH(CH2)9OH-ethylene,12,1.0,11
192,CH2CH(CH2)9Cl-norbonene,0,0.0,3
094,2-vinylfuran-ethylene,0,0.0,6
272,ethylene-ethylene glycol monoacrylate,7,0.875,15
229,ethylene-vinyl acetate,12,1.0,11
217,ethylene-n-butyl vinyl ether,3,1.0,2
234,diallyl ether-ethylene,3,1.0,2
453,R-Br-R-C=C,0,0.0,4
267,H2-oct-1-ene,0,0.0,48
421,acrylic acid-ethylene,0,0.0,34
217,NB-CH2OH-ethylene,4,1.0,3
318,CO2-ethylene,0,0.0,27
331,ethylene-ethylene glycol monoacrylate,5,1.0,6
396,allyl pivalate-ethylene,2,1.0,1
291,none-norbonene,6,0.5454545454545454,10
418,allyl chloride-propylene,0,0.0,1
355,allyl acetate-propylene,4,0.6666666666666666,9
330,allyl methyl ether-ethylene,3,1.0,2
133,allyl ethyl ether-norbonene,4,0.5714285714285714,12
339,ethylene-tert-butyl-10-undecenoate,2,0.6666666666666666,2
261,allyl cyanide-ethylene,3,1.0,2
047,allyl pivalate-propylene,0,0.0,2
168,allyl acetate-ethylene,24,0.96,46
319,CH2CH(CH2)4Br-ethylene,0,0.0,4
438,allyl pivalate-propylene,0,0.0,2
378,methyl 10-undecenoate-norbonene,0,0.0,6
161,R-Br-R-SiOMe3,0,0.0,1
094,PhI-norbonene,0,0.0,3
464,ethylene-tert-butyl-10-undecenoate,0,0.0,1
033,allyl cyanide-propylene,0,0.0,2
054,CH2CH(CH2)8CO2Me-ethylene,0,0.0,3
406,FOA-ethylene,2,0.6666666666666666,2
437,Aryl halide-Phenylboronic acid,0,0.0,5
146,CO_nonalt-ethylene,7,0.3181818181818182,21
463,CH2CH(CH2)9Br-ethylene,0,0.0,2
006,ethylene-tert-butyl-10-undecenoate,0,0.0,1
349,ethylene-tert-butyl vinyl ether,2,0.2857142857142857,6
109,4-penten-1-ol-ethylene,2,1.0,1
241,Aryl halide-Phenylboronic acid,0,0.0,45
104,CH2CH(CH2)8CO2Me-ethylene,4,1.0,3
461,NB-OCOMe-ethylene,0,0.0,1
147,CH2CH(CH2)9OH-norbonene,0,0.0,3
408,allyl pivalate-propylene,5,0.45454545454545453,18
348,allyl acetate-ethylene,24,0.96,46
289,none-norbonene,6,0.5454545454545454,10
149,ethylene-ethylene glycol monoacrylate,4,1.0,3
342,CH2CH(CH2)9OH-ethylene,14,1.0,33
142,ethylene-ethylene glycol monoacrylate,4,1.0,3
101,butyl vinyl ether-ethylene,22,1.0,40
388,ethylene-tert-butyl vinyl ether,2,1.0,1
316,CH2CH(CH2)9Cl-norbonene,0,0.0,3
329,diallyl ether-ethylene,0,0.0,2
223,ethylene-ethylene glycol monoacrylate,4,1.0,3
112,1-hexene-ethylene,4,1.0,3
276,CH2CH(CH2)4OH-norbonene,0,0.0,6
018,allyl cyanide-ethylene,0,0.0,2
138,R-BOH2-R-OH,0,0.0,8
046,none-propylene,0,0.0,13
434,NB-OCOMe-ethylene,0,0.0,1
218,CO2-ethylene,3,0.0967741935483871,108
330,dodecyl acrylate-ethylene,2,0.6666666666666666,2
105,allyl butyl ether-ethylene,4,1.0,3
182,ethylene-ethylene glycol monoacrylate,4,1.0,3
020,methyl acrylate-norbonene,0,0.0,5
382,ethyl acrylate-ethylene,2,0.6666666666666666,2
461,R-Br-R-SH,0,0.0,4
195,allyl ethyl ether-ethylene,3,0.75,3
215,diallyl ether-ethylene,3,1.0,2
319,NB-COOH-ethylene,2,0.5,3
095,ethyl vinyl ether-ethylene,0,0.0,2
184,R-BOH2-R-Cl,0,0.0,1
309,CH2CH(CH2)4Br-ethylene,5,0.45454545454545453,28
347,1-butene-none,2,0.6666666666666666,2
098,C-H-R-Br,0,0.0,1
430,CO_nonalt-ethylene,7,0.3181818181818182,21
431,5-norbornene-2-yl acetate-ethylene,0,0.0,7
330,ethylene-n-butyl vinyl ether,3,0.75,4
278,allyl acetate-propylene,3,0.75,3
088,DMAA-ethylene,5,0.625,16
330,NB-CH2OH-ethylene,4,0.8,6
241,allyl chloride-propylene,0,0.0,9
120,allyl cyanide-propylene,0,0.0,2
270,FOA-ethylene,4,0.5714285714285714,10
287,butyl acrylate-ethylene,12,0.9230769230769231,12
227,methyl acrylate-norbonene,6,1.0,5
129,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",2,1.0,1
434,R-Br-R-SH,0,0.0,4
017,ethylene-norbonene,0,0.0,27
141,R-Br-R-SiOMe3,0,0.0,1
148,6FA-ethylene,4,1.0,3
098,CH2CH(CH2)4OAc-ethylene,2,1.0,1
439,methyl acrylate-propylene,4,0.8,6
007,CH2CH(CH2)8CO2Me-ethylene,0,0.0,3
318,allyl pivalate-propylene,0,0.0,2
358,allyl methyl ether-ethylene,3,1.0,2
077,ethylene-methyl methacrylate,6,1.0,5
247,1-hexene-ethylene,4,1.0,3
043,CO2-ethylene,2,0.07142857142857142,27
346,ethyl vinyl ether-ethylene,4,1.0,4
205,C-H-R-Br,0,0.0,1
123,ethylene-vinyl triethoxysilane,2,0.6666666666666666,2
443,allyl cyanide-ethylene,3,0.6,6
053,5-norbornene-2-yl acetate-ethylene,0,0.0,7
193,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",0,0.0,1
239,allyl cyanide-ethylene,3,1.0,2
108,allyl acetate-propylene,2,0.5,3
437,4-penten-1-ol-ethylene,0,0.0,1
309,NB-COOH-ethylene,7,0.7,21
043,CH2CH(CH2)9Br-ethylene,0,0.0,2
103,ethylene-methyl 10-undecenoate,23,1.0,42
340,ethylene-ethylene glycol monoacrylate,4,1.0,3
089,ethylene-methyl vinyl ketone,3,0.42857142857142855,6
111,ethylene-vinyl chloride,5,0.8333333333333334,5
077,none-propylene,10,0.7142857142857143,13
209,allyl butyl ether-ethylene,4,1.0,3
280,ethylene-tert-butyl-10-undecenoate,2,1.0,1
398,allyl trimethoxysilane-ethylene,2,1.0,1
225,R-BOH2-R-Br,2,0.10526315789473684,18
244,ethyl acrylate-ethylene,2,0.5,3
450,allyl ethyl ether-ethylene,4,1.0,3
458,ethylene-ethylene glycol monoacrylate,2,0.5,3
441,dodecyl acrylate-ethylene,3,0.6,4
460,allyl cyanide-propylene,0,0.0,2
110,CH2CH(CH2)4OAc-ethylene,2,1.0,1
211,ethylene-styrene,3,1.0,2
421,CO_nonalt-ethylene,0,0.0,42
102,allyl butyl ether-ethylene,4,0.8,6
439,CH2CH(CH2)9OH-norbonene,0,0.0,6
333,ethylene-vinyl triethoxysilane,2,1.0,1
395,methyl acrylate-norbonene,6,1.0,5
441,5-hexene-1-yl-acetate-ethylene,5,0.7142857142857143,12
119,allyl methyl ether-ethylene,2,1.0,1
218,allyl pivalate-propylene,3,0.5,8
090,ethylene-vinyl trimethoxysilane,11,0.9166666666666666,32
126,1-hexene-ethylene,4,1.0,3
041,"(E)-1,3-diphenylprop-3-en-1-yl acetate-dimethylmalonate",0,0.0,60
128,allyl pivalate-ethylene,2,1.0,1
358,NB-CH2OH-ethylene,4,0.8,6
245,allyl cyanide-propylene,0,0.0,8
184,FOA-ethylene,2,0.6666666666666666,2
323,6FA-ethylene,2,0.5,3
075,ethyl vinyl ether-ethylene,3,1.0,2
232,ethylene-tert-butyl acrylate,7,0.4117647058823529,16
397,CH2CH(CH2)4OAc-ethylene,2,1.0,1
317,methyl 10-undecenoate-norbonene,0,0.0,3
143,1-hexene-ethylene,4,1.0,3
222,allyl ethyl ether-ethylene,4,1.0,3
172,"(E)-1,3-diphenylprop-3-en-1-yl acetate-dimethylmalonate",0,0.0,5
296,ethylene-vinyl trimethoxysilane,9,1.0,8
327,ethylene-tert-butyl vinyl ether,0,0.0,1
407,NB-OCOMe-ethylene,3,0.375,7
235,ethylene-methyl 10-undecenoate,22,1.0,21
445,R-BOH2-R-OH,0,0.0,4
453,4-penten-1-ol-ethylene,2,1.0,1
150,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",2,1.0,1
288,allyl pivalate-ethylene,2,1.0,1
043,allyl pivalate-propylene,0,0.0,2
457,allyl acetate-ethylene,3,0.125,23
140,ethylene-vinyl acetate,12,1.0,11
196,methyl acrylate-propylene,5,0.5555555555555556,18
461,methyl acrylate-propylene,0,0.0,3
005,allyl cyanide-propylene,0,0.0,2
229,allyl acetate-propylene,3,0.75,3
352,R-Br-R-SH,0,0.0,4
057,acrylonitrile-ethylene,0,0.0,12
194,CH2CH(CH2)9OH-ethylene,0,0.0,11
220,CH2CH(CH2)9Br-ethylene,3,1.0,2
191,butyl vinyl ether-ethylene,3,0.14285714285714285,20
425,Aryl halide-Phenylboronic acid,0,0.0,5
147,CH2CH(CH2)9OH-ethylene,12,1.0,11
057,5-hexenyl acetate-ethylene,0,0.0,2
109,CH2CH(CH2)4Cl-ethylene,13,1.0,12
109,N-isopropylacrylamide-ethylene,3,1.0,2
364,"5-norbonene-2,3-dicarboxylic anhydride-ethylene",3,1.0,2
178,R-BOH2-R-Br,2,0.10526315789473684,18
382,R-BOH2-R-Br,4,0.2,36
076,ethylene-methyl vinyl ketone,2,1.0,1
115,R-BOH2-R-Cl,0,0.0,1
119,NB-CH2OH-ethylene,4,1.0,3
256,allyl ethyl ether-norbonene,0,0.0,9
242,H2-oct-1-ene,0,0.0,54
294,CH2CH(CH2)4Br-ethylene,5,0.5,24
299,DMAA-ethylene,5,1.0,4
360,ethylene-methyl vinyl ketone,3,1.0,2
153,CH2CH(CH2)9Br-ethylene,0,0.0,2
320,ethylene-vinyl triethoxysilane,0,0.0,1
110,ethylene-methyl methacrylate,6,1.0,5
292,1-butene-none,3,1.0,2
383,allyl cyanide-propylene,0,0.0,2
422,allyl trimethoxysilane-ethylene,0,0.0,2
168,5-hexene-1-yl-acetate-ethylene,4,0.8,6
325,butyl acrylate-ethylene,4,0.2857142857142857,24
332,NB-CH2OH-ethylene,4,0.8,6
418,allyl ethyl ether-ethylene,0,0.0,3
010,allyl chloride-ethylene,0,0.0,10
152,allyl ethyl ether-norbonene,0,0.0,3
329,none-norbonene,0,0.0,10
282,allyl trimethoxysilane-ethylene,2,0.5,3
263,C-H-R-Br,0,0.0,1
307,H2-oct-1-ene,0,0.0,36
381,C-H-R-Br,0,0.0,2
348,dodecyl acrylate-ethylene,3,1.0,2
249,allyl pivalate-ethylene,2,1.0,1
468,CH2CH(CH2)4Br-ethylene,0,0.0,4
138,CH2CH(CH2)8CO2Me-ethylene,5,1.0,6
267,R-Br-R-C=C,0,0.0,32
247,butyl acrylate-ethylene,12,0.9230769230769231,12
448,NB-OCOMe-ethylene,2,1.0,1
030,6FA-ethylene,0,0.0,3
137,2-vinylfuran-ethylene,7,0.7777777777777778,18
196,CH2CH(CH2)9OH-norbonene,0,0.0,18
348,5-hexene-1-yl-acetate-ethylene,5,1.0,6
262,CH2CH(CH2)9Cl-ethylene,3,1.0,2
110,none-propylene,10,0.7142857142857143,13
425,allyl chloride-propylene,0,0.0,1
461,CH2CH(CH2)9OH-norbonene,0,0.0,3
454,DMAA-ethylene,5,1.0,4
113,butyl vinyl ether-ethylene,21,1.0,20
263,CH2CH(CH2)4OAc-ethylene,2,1.0,1
359,allyl chloride-propylene,0,0.0,2
292,ethylene-methyl acrylate,102,0.918918918918919,110
059,5-norbornene-2-yl acetate-ethylene,0,0.0,7
429,"(E)-1,3-diphenylprop-3-en-1-yl acetate-dimethylmalonate",0,0.0,5
054,5-norbornene-2-yl acetate-ethylene,0,0.0,7
370,"(E)-1,3-diphenylprop-3-en-1-yl acetate-dimethylmalonate",0,0.0,5
203,CH2CH(CH2)9Cl-norbonene,0,0.0,3
442,NB-OCOMe-ethylene,2,0.4,4
179,ethylene-norbonene,13,0.4642857142857143,27
030,ethylene-tert-butyl-10-undecenoate,0,0.0,1
139,allyl acetate-propylene,4,0.8,6
097,allyl acetate-propylene,4,0.5,15
294,NB-COOH-ethylene,7,0.7777777777777778,18
337,methyl 10-undecenoate-norbonene,0,0.0,6
351,CH2CH(CH2)9Br-ethylene,3,1.0,2
448,R-Br-R-SH,0,0.0,4
465,allyl ethyl ether-norbonene,0,0.0,3
251,CH2CH(CH2)4Br-norbonene,0,0.0,9
331,R-BOH2-R-Cl,0,0.0,2
303,1-hexene-ethylene,4,1.0,3
347,PhI-norbonene,0,0.0,3
217,allyl trimethoxysilane-ethylene,2,1.0,1
132,ethylene-vinyl triethoxysilane,2,0.3333333333333333,5
092,"(E)-1,3-diphenylprop-3-en-1-yl acetate-dimethylmalonate",0,0.0,20
169,R-Br-R-SH,0,0.0,4
170,ethylene-vinyl triethoxysilane,2,1.0,1
244,R-BOH2-R-Br,4,0.19047619047619047,54
390,ethylene-ethylene glycol monoacrylate,4,1.0,3
259,ethylene-vinyl trimethoxysilane,9,0.9,16
190,NB-OCOMe-ethylene,0,0.0,1
284,diallyl ether-ethylene,3,1.0,2
442,R-Br-R-SH,0,0.0,16
179,allyl ethyl ether-norbonene,0,0.0,3
437,CH2CH(CH2)4Cl-ethylene,0,0.0,12
376,allyl pivalate-propylene,0,0.0,2
437,N-isopropylacrylamide-ethylene,0,0.0,2
241,allyl ethyl ether-ethylene,0,0.0,27
181,DMAA-ethylene,5,1.0,4
201,allyl ethyl ether-norbonene,0,0.0,3
212,allyl chloride-ethylene,11,1.0,10
146,ethylene-isobornyl acrylate,2,1.0,1
166,norbonene-styrene,0,0.0,6
184,acrylic acid-ethylene,18,1.0,17
420,CH2CH(CH2)4Br-ethylene,0,0.0,8
149,butyl vinyl ether-ethylene,21,1.0,20
413,NB-COOH-ethylene,0,0.0,3
335,allyl chloride-ethylene,12,1.0,20
149,R-BOH2-R-Cl,0,0.0,1
353,DMAA-ethylene,5,1.0,4
276,allyl cyanide-ethylene,3,0.75,4
115,FOA-ethylene,2,0.6666666666666666,2
333,methyl acrylate-norbonene,6,1.0,5
223,butyl vinyl ether-ethylene,21,1.0,20
142,R-BOH2-R-Cl,0,0.0,1
266,allyl ethyl ether-norbonene,0,0.0,18
394,"(E)-1,3-diphenylprop-3-en-1-yl acetate-dimethylmalonate",0,0.0,5
439,CH2CH(CH2)9OH-ethylene,13,1.0,22
287,allyl acetate-ethylene,23,0.9583333333333334,23
444,butyl acrylate-ethylene,14,1.0,24
223,R-BOH2-R-Cl,0,0.0,1
143,butyl acrylate-ethylene,13,1.0,12
084,CH2CH(CH2)8COOH-ethylene,10,0.9090909090909091,24
341,methyl 10-undecenoate-norbonene,0,0.0,6
207,allyl acetate-ethylene,23,0.9583333333333334,23
246,5-norbornene-2-yl acetate-ethylene,9,1.0,14
182,butyl vinyl ether-ethylene,21,1.0,20
089,ethyl acrylate-ethylene,2,0.2857142857142857,6
335,CH2CH(CH2)4Br-norbonene,0,0.0,6
352,methyl acrylate-propylene,3,0.75,3
346,ethylene-tert-butyl acrylate,9,0.5,32
468,5-hexenyl acetate-ethylene,0,0.0,2
298,acrylonitrile-ethylene,13,1.0,12
150,C-H-R-Br,0,0.0,1
087,CO2-ethylene,3,0.1,81
208,allyl chloride-ethylene,11,1.0,10
426,DMAA-ethylene,0,0.0,4
240,R-Br-R-SiOMe3,0,0.0,9
205,ethylene-methyl 10-undecenoate,22,1.0,21
103,allyl pivalate-ethylene,3,1.0,2
298,5-hexenyl acetate-ethylene,3,1.0,2
041,diallyl ether-ethylene,4,0.2857142857142857,24
310,allyl cyanide-ethylene,0,0.0,10
306,allyl methyl ether-ethylene,2,1.0,1
354,CH2CH(CH2)9OH-ethylene,8,0.6666666666666666,11
087,CH2CH(CH2)9Br-ethylene,3,0.6,6
313,"(E)-1,3-diphenylprop-3-en-1-yl acetate-dimethylmalonate",0,0.0,5
411,DMAA-ethylene,6,0.75,16
279,ethylene-norbonene,19,0.5428571428571428,216
145,ethylene-methyl vinyl ketone,2,0.4,4
330,allyl trimethoxysilane-ethylene,2,0.6666666666666666,2
364,C-H-R-Br,0,0.0,2
055,R-Br-R-SH,0,0.0,4
135,CH2CH(CH2)4OH-norbonene,4,0.5,15
272,FOA-ethylene,4,0.5714285714285714,10
453,CH2CH(CH2)4Cl-ethylene,13,1.0,12
453,N-isopropylacrylamide-ethylene,3,1.0,2
262,norbonene-styrene,0,0.0,3
172,diallyl ether-ethylene,3,1.0,2
319,CH2CH(CH2)4OAc-ethylene,0,0.0,1
