lig_id,ligand_name,exp_id,ref,substrate_comb,metal,substrate_1,substrate_2,solvent,temperature,"substrate_1_amount (gas: bar, liqu: mmol, solid: g)",substrate_2_amount,base,base_equiv_to_cat,additive,additive_equiv,substrate_ratio,volume_ml,activity_kg_mol,yield,mn,time_hr,incorporatio_ratio,ton
139,p-o-42,500,"Inorg. Chem. 2021, 60, 24, 19035–19043",ethylenenone,Ni,ethylene,none,toluene,80,1.37895,none,,,,,,50,8430,,8100,1,none,
139,p-o-42,501,"Inorg. Chem. 2021, 60, 24, 19035–19043",ethylenenone,Ni,ethylene,none,toluene,80,1.37895,none,,,,,,50,5480,,7400,1,none,
139,p-o-42,502,"Inorg. Chem. 2021, 60, 24, 19035–19043",ethylenenone,Ni,ethylene,none,toluene,80,1.37895,none,,,,,,50,4960,,7900,1,none,
137,p-o-40,503,"Inorg. Chem. 2021, 60, 24, 19035–19043",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,80,27.579,5,,,,,,50,15.6,,600,80,0.29,
138,p-o-41,504,"Inorg. Chem. 2021, 60, 24, 19035–19043",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,80,27.579,5,,,,,,50,21.9,,6300,80,0.3,
139,p-o-42,505,"Inorg. Chem. 2021, 60, 24, 19035–19043",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,80,27.579,5,,,,,,50,28.3,,5200,80,0.36,
137,p-o-40,506,"Inorg. Chem. 2021, 60, 24, 19035–19043",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,80,27.579,5,,,,,,50,24,,1100,80,0.32,
138,p-o-41,507,"Inorg. Chem. 2021, 60, 24, 19035–19043",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,80,27.579,5,,,,,,50,36,,9400,80,0.39,
139,p-o-42,508,"Inorg. Chem. 2021, 60, 24, 19035–19043",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,80,27.579,5,,,,,,50,81,,6200,80,0.52,
139,p-o-42,509,"Inorg. Chem. 2021, 60, 24, 19035–19043",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,80,27.579,25,,,,,,50,10.9,,4200,80,1,
139,p-o-42,510,"Inorg. Chem. 2021, 60, 24, 19035–19043",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,80,27.579,25,,,,,,50,18,,2900,80,1.3,
139,p-o-42,511,"Inorg. Chem. 2021, 60, 24, 19035–19043",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,80,27.579,25,,,,,,50,1.5,,2800,80,0.96,
139,p-o-42,512,"Inorg. Chem. 2021, 60, 24, 19035–19043",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,80,27.579,25,,,,,,50,20.3,,3100,80,1.3,
139,p-o-42,513,"Inorg. Chem. 2021, 60, 24, 19035–19043",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,80,27.579,25,,,,,,50,7.3,,3700,80,1.3,
139,p-o-42,514,"Inorg. Chem. 2021, 60, 24, 19035–19043",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,80,27.579,50,,,,,,50,18,,2200,80,2.4,
139,p-o-42,515,"Inorg. Chem. 2021, 60, 24, 19035–19043",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,80,27.579,50,,,,,,50,9.8,,2500,80,4.5,
139,p-o-42,516,"Inorg. Chem. 2021, 60, 24, 19035–19043",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,80,27.579,50,,,,,,50,7.1,,2900,80,8.1,
140,n-n-10,517,"Macromolecules 2020, 53, 21, 9294–9305",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,40,6.0795,5,,,,,,50,15,,4500,4,0.5,
141,n-n-11,518,"Macromolecules 2020, 53, 21, 9294–9305",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,40,6.0795,5,,,,,,50,4,,700,4,1.5,
142,n-n-12,519,"Macromolecules 2020, 53, 21, 9294–9305",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,40,6.0795,5,,,,,,50,2.5,,700,4,7.5,
143,n-n-13,520,"Macromolecules 2020, 53, 21, 9294–9305",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,40,6.0795,5,,,,,,50,2.5,,1000,4,2.8,
140,n-n-10,521,"Macromolecules 2020, 53, 21, 9294–9305",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,40,6.0795,10,,,,,,50,2.5,,4200,4,1.9,
141,n-n-11,522,"Macromolecules 2020, 53, 21, 9294–9305",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,40,6.0795,5,,,,,,50,7.5,,800,4,6.1,
140,n-n-10,523,"Macromolecules 2020, 53, 21, 9294–9305",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,40,30.3975,5,,,,,,20,44.7,,11700,20,0.2,
140,n-n-10,524,"Macromolecules 2020, 53, 21, 9294–9305",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,40,10.1325,5,,,,,,20,26.6,,9300,20,0.3,
141,n-n-11,525,"Macromolecules 2020, 53, 21, 9294–9305",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,40,30.3975,5,,,,,,20,32.25,,1200,20,0.3,
141,n-n-11,526,"Macromolecules 2020, 53, 21, 9294–9305",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,40,30.3975,10,,,,,,20,0.85,,900,20,0.6,
141,n-n-11,527,"Macromolecules 2020, 53, 21, 9294–9305",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,40,10.1325,5,,,,,,20,5.2,,1100,20,1.2,
141,n-n-11,528,"Macromolecules 2020, 53, 21, 9294–9305",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,40,10.1325,10,,,,,,20,0.75,,1900,20,2.6,
142,n-n-12,529,"Macromolecules 2020, 53, 21, 9294–9305",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,40,30.3975,5,,,,,,20,0.7,,300,20,7.8,
142,n-n-12,530,"Macromolecules 2020, 53, 21, 9294–9305",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,40,50.6625,2.5,,,,,,20,0.6,,4800,20,2.4,
142,n-n-12,531,"Macromolecules 2020, 53, 21, 9294–9305",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,40,10.1325,5,,,,,,20,0.5,,300,20,17.7,
142,n-n-12,532,"Macromolecules 2020, 53, 21, 9294–9305",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,40,10.1325,5,,,,,,20,0.5,,300,20,35,
142,n-n-12,533,"Macromolecules 2020, 53, 21, 9294–9305",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,40,30.3975,5,,,,,,20,0.85,,300,20,11,
143,n-n-13,534,"Macromolecules 2020, 53, 21, 9294–9305",ethylenemethyl acrylate,Ni,ethylene,methyl acrylate,toluene,40,30.3975,5,,,,,,20,1.8,,900,20,1,
144,p-o-43,535,Journal of Polymer Science 61.2 (2023): 115-122.,ethylenenone,Ni,ethylene,none,toluene,30,8.106,none,,,,,,20,272,,108000,0.5,none,
144,p-o-43,536,Journal of Polymer Science 61.2 (2023): 115-122.,ethylenenone,Ni,ethylene,none,toluene,50,8.106,none,,,,,,20,392,,65000,0.5,none,
144,p-o-43,537,Journal of Polymer Science 61.2 (2023): 115-122.,ethylenenone,Ni,ethylene,none,toluene,80,8.106,none,,,,,,20,528,,82000,0.5,none,
144,p-o-43,538,Journal of Polymer Science 61.2 (2023): 115-122.,ethylenenone,Ni,ethylene,none,toluene,100,8.106,none,,,,,,20,240,,72000,0.5,none,
144,p-o-43,539,Journal of Polymer Science 61.2 (2023): 115-122.,ethylenenone,Ni,ethylene,none,toluene,30,20.265,none,,,,,,20,344,,239000,0.5,none,
144,p-o-43,540,Journal of Polymer Science 61.2 (2023): 115-122.,ethylenenone,Ni,ethylene,none,toluene,50,20.265,none,,,,,,20,412,,146000,0.5,none,
144,p-o-43,541,Journal of Polymer Science 61.2 (2023): 115-122.,ethylenenone,Ni,ethylene,none,toluene,80,20.265,none,,,,,,20,608,,78000,0.5,none,
144,p-o-43,542,Journal of Polymer Science 61.2 (2023): 115-122.,ethylenenone,Ni,ethylene,none,toluene,100,20.265,none,,,,,,20,304,,96000,0.5,none,
145,p-o-44,543,Journal of Polymer Science 61.2 (2023): 115-122.,ethylenenone,Ni,ethylene,none,toluene,30,8.106,none,,,,,,20,304,,27000,0.5,none,
145,p-o-44,544,Journal of Polymer Science 61.2 (2023): 115-122.,ethylenenone,Ni,ethylene,none,toluene,50,8.106,none,,,,,,20,792,,232000,0.5,none,
145,p-o-44,545,Journal of Polymer Science 61.2 (2023): 115-122.,ethylenenone,Ni,ethylene,none,toluene,80,8.106,none,,,,,,20,1128,,104000,0.5,none,
145,p-o-44,546,Journal of Polymer Science 61.2 (2023): 115-122.,ethylenenone,Ni,ethylene,none,toluene,100,8.106,none,,,,,,20,328,,105000,0.5,none,
145,p-o-44,547,Journal of Polymer Science 61.2 (2023): 115-122.,ethylenenone,Ni,ethylene,none,toluene,30,20.265,none,,,,,,20,2272,,234000,0.5,none,
145,p-o-44,548,Journal of Polymer Science 61.2 (2023): 115-122.,ethylenenone,Ni,ethylene,none,toluene,50,20.265,none,,,,,,20,1488,,196000,0.5,none,
145,p-o-44,549,Journal of Polymer Science 61.2 (2023): 115-122.,ethylenenone,Ni,ethylene,none,toluene,80,20.265,none,,,,,,20,1792,,142000,0.5,none,
145,p-o-44,550,Journal of Polymer Science 61.2 (2023): 115-122.,ethylenenone,Ni,ethylene,none,toluene,100,20.265,none,,,,,,20,640,,163000,0.5,none,
144,p-o-43,551,Journal of Polymer Science 61.2 (2023): 115-122.,ethylenemethyl 10-undecenoate,Ni,ethylene,methyl 10-undecenoate,toluene,80,8.106,10,,,,,,20,6,,147000,1,0.2,
144,p-o-43,552,Journal of Polymer Science 61.2 (2023): 115-122.,ethyleneCH2CH(CH2)9OH,Ni,ethylene,CH2CH(CH2)9OH,toluene,80,8.106,10,,,,,,20,26,,33000,1,0.4,
144,p-o-43,553,Journal of Polymer Science 61.2 (2023): 115-122.,ethyleneCH2CH(CH2)4Cl,Ni,ethylene,CH2CH(CH2)4Cl,toluene,80,8.106,10,,,,,,20,6.5,,122000,1,0.1,
145,p-o-44,554,Journal of Polymer Science 61.2 (2023): 115-122.,ethylenemethyl 10-undecenoate,Ni,ethylene,methyl 10-undecenoate,toluene,80,8.106,10,,,,,,20,3,,83000,1,0.5,
145,p-o-44,555,Journal of Polymer Science 61.2 (2023): 115-122.,ethyleneCH2CH(CH2)9OH,Ni,ethylene,CH2CH(CH2)9OH,toluene,80,8.106,10,,,,,,20,9.5,,122000,1,0.5,
145,p-o-44,556,Journal of Polymer Science 61.2 (2023): 115-122.,ethyleneCH2CH(CH2)4Cl,Ni,ethylene,CH2CH(CH2)4Cl,toluene,80,8.106,10,,,,,,20,12,,84000,1,0.6,
146,n-o-8,557,"Organometallics 2020, 39, 10, 1751–1761",ethylenenone,Ni,ethylene,none,toluene,60,,none,,,,,,30,4.25,,46100,0.5,none,
147,n-o-10,558,"Organometallics 2020, 39, 10, 1751–1761",ethylenenone,Ni,ethylene,none,toluene,60,,none,,,,,,30,0.23,,,0.5,none,
148,n-o-11,559,"Organometallics 2020, 39, 10, 1751–1761",ethylenenone,Ni,ethylene,none,toluene,60,,none,,,,,,30,0.08,,,0.5,none,
149,n-o-12,560,"Organometallics 2020, 39, 10, 1751–1761",ethylenenone,Ni,ethylene,none,toluene,60,,none,,,,,,30,0.07,,,0.5,none,
146,n-o-8,561,"Organometallics 2020, 39, 10, 1751–1761",ethylenenone,Ni,ethylene,none,toluene,60,,none,,,,,,30,0,,,0.5,none,
146,n-o-8,562,"Organometallics 2020, 39, 10, 1751–1761",ethylenenone,Ni,ethylene,none,toluene,60,,none,,,,,,30,4.99,,,0.5,none,
146,n-o-8,563,"Organometallics 2020, 39, 10, 1751–1761",ethylenenone,Ni,ethylene,none,toluene,60,,none,,,,,,30,4.22,,,0.5,none,
146,n-o-8,564,"Organometallics 2020, 39, 10, 1751–1761",ethylenenone,Ni,ethylene,none,toluene,25,,none,,,,,,30,0.52,,,0.5,none,
146,n-o-8,565,"Organometallics 2020, 39, 10, 1751–1761",ethylenenone,Ni,ethylene,none,toluene,40,,none,,,,,,30,2.51,,,0.5,none,
146,n-o-8,566,"Organometallics 2020, 39, 10, 1751–1761",ethylenenone,Ni,ethylene,none,toluene,50,,none,,,,,,30,4.48,,63500,0.5,none,
146,n-o-8,567,"Organometallics 2020, 39, 10, 1751–1761",ethylenenone,Ni,ethylene,none,toluene,70,,none,,,,,,30,12.7,,101000,0.5,none,
146,n-o-8,568,"Organometallics 2020, 39, 10, 1751–1761",ethylenenone,Ni,ethylene,none,toluene,80,,none,,,,,,30,33.5,,24000,0.5,none,
146,n-o-8,569,"Organometallics 2020, 39, 10, 1751–1761",ethylenenone,Ni,ethylene,none,toluene,90,,none,,,,,,30,20.2,,51000,0.5,none,
146,n-o-8,570,"Organometallics 2020, 39, 10, 1751–1761",ethylenenone,Ni,ethylene,none,toluene,25,,none,,,,,,30,0.32,,,0.5,none,
146,n-o-8,571,"Organometallics 2020, 39, 10, 1751–1761",ethylenenone,Ni,ethylene,none,toluene,60,,none,,,,,,30,3.87,,,0.5,none,
152,n-o-15,572,"J. Am. Chem. Soc. 2004, 126, 18, 5827–5842",ethylenenone,Ni,ethylene,none,toluene,40,13.7895,none,,,,,,200,1556.1,,202000,0.166666667,none,
152,n-o-15,573,"J. Am. Chem. Soc. 2004, 126, 18, 5827–5842",ethylenenone,Ni,ethylene,none,toluene,60,13.7895,none,,,,,,200,3249,,220000,0.166666667,none,
152,n-o-15,574,"J. Am. Chem. Soc. 2004, 126, 18, 5827–5842",ethylenenone,Ni,ethylene,none,toluene,80,13.7895,none,,,,,,200,10174.5,,100000,0.166666667,none,
150,n-o-13,575,"J. Am. Chem. Soc. 2004, 126, 18, 5827–5842",ethylenenone,Ni,ethylene,none,toluene,40,13.7895,none,,,,,,200,1641.6,,251000,0.166666667,none,
150,n-o-13,576,"J. Am. Chem. Soc. 2004, 126, 18, 5827–5842",ethylenenone,Ni,ethylene,none,toluene,60,13.7895,none,,,,,,200,5472,,194000,0.166666667,none,
150,n-o-13,577,"J. Am. Chem. Soc. 2004, 126, 18, 5827–5842",ethylenenone,Ni,ethylene,none,toluene,80,13.7895,none,,,,,,200,10995.3,,87000,0.166666667,none,
151,n-o-14,578,"J. Am. Chem. Soc. 2004, 126, 18, 5827–5842",ethylenenone,Ni,ethylene,none,toluene,40,13.7895,none,,,,,,200,16074,,242000,0.166666667,none,
151,n-o-14,579,"J. Am. Chem. Soc. 2004, 126, 18, 5827–5842",ethylenenone,Ni,ethylene,none,toluene,60,13.7895,none,,,,,,200,4668.3,,235000,0.166666667,none,
151,n-o-14,580,"J. Am. Chem. Soc. 2004, 126, 18, 5827–5842",ethylenenone,Ni,ethylene,none,toluene,80,13.7895,none,,,,,,200,11970,,102000,0.166666667,none,
153,p-o-45,581,"Macromolecules 2002, 35, 24, 8978–8988",ethylenenorbonene,Ni,ethylene,norbonene,toluene,25,6.89476,192,,,,,,160,33.266,,66500,2,46,
153,p-o-45,582,"Macromolecules 2002, 35, 24, 8978–8988",ethylenenorbonene,Ni,ethylene,norbonene,toluene,25,6.89476,192,,,,,,160,32.692,,60800,2,44,
153,p-o-45,583,"Macromolecules 2002, 35, 24, 8978–8988",ethylenenorbonene,Ni,ethylene,norbonene,toluene,25,6.89476,192,,,,,,160,29.25,,50500,2,44,
153,p-o-45,584,"Macromolecules 2002, 35, 24, 8978–8988",ethylenenorbonene,Ni,ethylene,norbonene,toluene,25,6.89476,192,,,,,,160,32.692,,60800,2,44,
153,p-o-45,585,"Macromolecules 2002, 35, 24, 8978–8988",ethylenenorbonene,Ni,ethylene,norbonene,toluene,25,6.89476,336,,,,,,160,44.602,,74800,2,48,
153,p-o-45,586,"Macromolecules 2002, 35, 24, 8978–8988",ethylenenorbonene,Ni,ethylene,norbonene,toluene,25,6.89476,464,,,,,,160,45.089,,85800,2,49,
153,p-o-45,587,"Macromolecules 2002, 35, 24, 8978–8988",ethylenenorbonene,Ni,ethylene,norbonene,toluene,25,3.44738,192,,,,,,160,14.904,,74300,2,51,
153,p-o-45,588,"Macromolecules 2002, 35, 24, 8978–8988",ethylenenorbonene,Ni,ethylene,norbonene,toluene,25,6.89476,192,,,,,,160,32.692,,60800,2,44,
153,p-o-45,589,"Macromolecules 2002, 35, 24, 8978–8988",ethylenenorbonene,Ni,ethylene,norbonene,toluene,25,10.34214,192,,,,,,160,96.154,,55100,2,40,
153,p-o-45,590,"Macromolecules 2002, 35, 24, 8978–8988",ethylenenorbonene,Ni,ethylene,norbonene,toluene,25,20.68428,192,,,,,,160,136.538,,44700,2,33,
153,p-o-45,591,"Macromolecules 2002, 35, 24, 8978–8988",ethylenenorbonene,Ni,ethylene,norbonene,toluene,25,31.02642,192,,,,,,160,163.462,,40000,2,26,
154,p-o-46,592,"Macromolecules 2001, 34, 8, 2438–2442",ethylenenone,Ni,ethylene,none,toluene,70,3,none,,,,,,400,2000,,3500,0.136,none,
154,p-o-46,593,"Macromolecules 2001, 34, 8, 2438–2442",ethylenenone,Ni,ethylene,none,toluene,70,3,none,,,,,,400,970,,4800,0.105,none,
155,p-o-47,594,"Macromolecules 2001, 34, 8, 2438–2442",ethylenenone,Ni,ethylene,none,toluene,70,3,none,,,,,,400,1400,,3700,0.11,none,
156,p-o-48,595,"Macromolecules 2001, 34, 8, 2438–2442",ethylenenone,Ni,ethylene,none,toluene,70,3,none,,,,,,400,610,,3800,0.095,none,
156,p-o-48,596,"Macromolecules 2001, 34, 8, 2438–2442",ethylenenone,Ni,ethylene,none,toluene,70,3,none,,,,,,400,420,,5000,0.138,none,
157,p-o-49,597,"Macromolecules 2001, 34, 8, 2438–2442",ethylenenone,Ni,ethylene,none,toluene,70,3,none,,,,,,400,1180,,3700,0.095,none,
157,p-o-49,598,"Macromolecules 2001, 34, 8, 2438–2442",ethylenenone,Ni,ethylene,none,toluene,70,3,none,,,,,,400,500,,4700,0.252,none,
158,p-o-50,599,"Macromolecules 2001, 34, 8, 2438–2442",ethylenenone,Ni,ethylene,none,toluene,70,3,none,,,,,,400,1080,,3700,0.093,none,
158,p-o-50,600,"Macromolecules 2001, 34, 8, 2438–2442",ethylenenone,Ni,ethylene,none,toluene,70,3,none,,,,,,400,560,,4600,0.114,none,
155,p-o-47,601,"Macromolecules 2001, 34, 8, 2438–2442",ethylenenone,Ni,ethylene,none,toluene,70,3,none,,,,,,400,140,,4400,0.364,none,
159,p-o-51,602,"Macromolecules 2001, 34, 8, 2438–2442",ethylenenone,Ni,ethylene,none,toluene,70,3,none,,,,,,400,35,,8000,0.229,none,
160,p-o-52,603,"Macromolecules 2001, 34, 8, 2438–2442",ethylenenone,Ni,ethylene,none,toluene,70,3,none,,,,,,400,10,,10000,0.05,none,
154,p-o-46,604,"Macromolecules 2001, 34, 8, 2438–2442",ethylenenone,Ni,ethylene,none,toluene,70,3,none,,,,,,400,15,,1500,0.067,none,
154,p-o-46,605,"Macromolecules 2001, 34, 8, 2438–2442",ethylenenone,Ni,ethylene,none,toluene,70,3,none,,,,,,400,0,,1700,0.05,none,
161,n-o-16,606,"Organometallics 2010, 29, 21, 5040–5049",ethylenenone,Ni,ethylene,none,toluene,25,8.106,none,,,,,,25,1184,,6700,0.66,none,
162,n-o-17,607,"Organometallics 2010, 29, 21, 5040–5049",ethylenenone,Ni,ethylene,none,toluene,25,8.106,none,,,,,,25,472,,7400,0.66,none,
161,n-o-16,608,"Organometallics 2010, 29, 21, 5040–5049",ethylenenone,Ni,ethylene,none,toluene,50,8.106,none,,,,,,25,792,,1400,0.66,none,
162,n-o-17,609,"Organometallics 2010, 29, 21, 5040–5049",ethylenenone,Ni,ethylene,none,toluene,50,8.106,none,,,,,,25,960,,3100,0.66,none,
163,n-n-14,610,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,30,8,none,,,,,,100,34400,,150000,0.167,none,
163,n-n-14,611,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,60,8,none,,,,,,100,27700,,55000,0.167,none,
163,n-n-14,612,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,90,8,none,,,,,,100,18300,,32000,0.167,none,
164,n-n-15,613,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,30,8,none,,,,,,100,36100,,37000,0.167,none,
164,n-n-15,614,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,60,8,none,,,,,,100,33500,,27000,0.167,none,
164,n-n-15,615,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,90,8,none,,,,,,100,19000,,20000,0.167,none,
165,n-n-16,616,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,30,8,none,,,,,,100,31900,,47000,0.167,none,
165,n-n-16,617,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,60,8,none,,,,,,100,24100,,35000,0.167,none,
165,n-n-16,618,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,90,8,none,,,,,,100,15300,,25000,0.167,none,
166,n-n-17,619,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,30,8,none,,,,,,100,31200,,5000,0.167,none,
166,n-n-17,620,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,60,8,none,,,,,,100,10900,,4000,0.167,none,
166,n-n-17,621,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,90,8,none,,,,,,100,10000,,28000,0.167,none,
167,n-n-18,622,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,0,8,none,,,,,,100,10600,,2542000,0.167,none,
167,n-n-18,623,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,30,8,none,,,,,,100,7800,,664000,0.167,none,
167,n-n-18,624,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,60,8,none,,,,,,100,5500,,483000,0.167,none,
167,n-n-18,625,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,60,8,none,,,,,,100,4700,,1219000,0.333,none,
167,n-n-18,626,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,60,8,none,,,,,,100,4600,,1729000,0.667,none,
167,n-n-18,627,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,90,8,none,,,,,,100,4900,,344000,0.167,none,
167,n-n-18,628,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,120,8,none,,,,,,100,3300,,269000,0.167,none,
167,n-n-18,629,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,0,8,none,,,,,,100,10800,,4469000,0.333,none,
167,n-n-18,630,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,0,8,none,,,,,,100,10300,,6207000,0.5,none,
167,n-n-18,631,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,0,8,none,,,,,,100,10100,,8216000,1,none,
167,n-n-18,632,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,0,8,none,,,,,,100,12200,,10000000,2,none,
168,n-n-19,633,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,0,8,none,,,,,,100,14700,,7322000,0.5,none,
168,n-n-19,634,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,0,8,none,,,,,,100,14900,,8703000,1,none,
168,n-n-19,635,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,30,8,none,,,,,,100,3400,,280000,0.167,none,
168,n-n-19,636,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,60,8,none,,,,,,100,3200,,270000,0.167,none,
168,n-n-19,637,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenenone,Ni,ethylene,none,toluene,90,8,none,,,,,,100,1800,,163000,0.167,none,
163,n-n-14,638,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenemethyl 10-undecenoate,Ni,ethylene,methyl 10-undecenoate,toluene,30,4,0,,,,,,25,898,,71000,0.5,0.31,
164,n-n-15,639,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenemethyl 10-undecenoate,Ni,ethylene,methyl 10-undecenoate,toluene,30,4,0,,,,,,25,994,,50000,0.5,0.25,
165,n-n-16,640,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenemethyl 10-undecenoate,Ni,ethylene,methyl 10-undecenoate,toluene,30,4,0,,,,,,25,566,,70000,0.5,0.27,
166,n-n-17,641,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenemethyl 10-undecenoate,Ni,ethylene,methyl 10-undecenoate,toluene,30,4,0,,,,,,25,148,,81000,0.5,0.35,
167,n-n-18,642,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenemethyl 10-undecenoate,Ni,ethylene,methyl 10-undecenoate,toluene,30,4,0,,,,,,25,920,,493000,0.5,0.02,
168,n-n-19,643,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenemethyl 10-undecenoate,Ni,ethylene,methyl 10-undecenoate,toluene,30,4,0,,,,,,25,584,,334000,0.5,0.17,
163,n-n-14,644,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenemethyl 10-undecenoate,Ni,ethylene,methyl 10-undecenoate,toluene,30,4,0,,,,,,25,832,,44000,0.5,0.26,
163,n-n-14,645,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenemethyl 10-undecenoate,Ni,ethylene,methyl 10-undecenoate,toluene,30,4,0,,,,,,25,752,,46000,0.5,0.45,
163,n-n-14,646,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethylenemethyl 10-undecenoate,Ni,ethylene,methyl 10-undecenoate,toluene,30,4,0,,,,,,25,256,,57000,0.5,0.58,
163,n-n-14,647,Chemistry–A European Journal 27.46 (2021): 11935-11942,ethyleneCH2CH(CH2)9OH,Ni,ethylene,CH2CH(CH2)9OH,toluene,30,4,0,,,,,,25,884,,38000,0.5,0.42,
